Rich & Rare Whisky,25.360113,NULL,7.679999828338623,8.99,0.3544936775360234
Balvenie Doublewood 12 Year Scotch,25.360113,81.58715596330275,8.430000305175781,67.99,2.680981645386211
Bowmore 15 Year Single Malt Scotch,25.360113,NULL,NULL,75.99,2.996437651224958
House Of Stuart Scotch,33.813484,36.0,NULL,10.99,0.3250182592467827
Black Velvet Toasted Caramel Whiskey,25.360113,NULL,NULL,12.99,0.512221680455397
Pennington's Vanilla Rye,25.360113,NULL,NULL,22.99,0.9065416877538309
Serpent's Bite Apple Cider Flavored Whisky,25.360113,NULL,NULL,15.99,0.6305176826449272
Bird Dog Bourbon,25.360113,NULL,NULL,18.99,0.7488136848344574
Smooth Ambler Old Scout Bourbon,25.360113,NULL,NULL,42.79,1.687295347331074
Fireball Cinnamon Whisky,33.813484,NULL,NULL,20.99,0.6207582647206081
Jim Beam Honey Bourbon,12.680057,10.0,NULL,9.99,0.7878513565317337
Canadian Hunter Whisky,33.813484,NULL,NULL,9.99,0.2954442586994001
Old Bushmills Tins,25.360113,NULL,NULL,22.99,0.9065416877538309
Jefferson's Reserve Bourbon,25.360113,81.2,NULL,52.99,2.0895017848597055
Maker's Mark American Pharaoh,33.813484,NULL,NULL,74.99,2.217754237871336
Wild Turkey 101,6.7626967,84.9090909090909,8.510000228881836,9.49,1.403286311917663
Windsor,59.1736,NULL,NULL,17.99,0.30402071195958946
Kilbeggan Irish Whiskey,25.360113,52.4,NULL,25.99,1.024837689943361
Henry Mckenna Bourbon,33.813484,NULL,NULL,14.99,0.44331426143631286
Jameson Irish Whiskey,1.6906742,70.28571428571429,7.820000171661377,3.49,2.0642652729583273
Chivas Regal 12 Year Scotch,33.813484,69.52083333333333,7.760000228881836,49.99,1.4784043370026316
Johnnie Walker Black Scotch,1.6906742,77.36904761904762,8.270000457763672,3.49,2.0642652729583273
Usher's Green Stripe,59.1736,NULL,NULL,29.9,0.5052929009043576
Jim Beam Devil's Cut Bourbon,1.6906742,75.3,8.050000190734863,1.49,0.8813052343809438
Wood Experiment Box Set 1,33.813484,NULL,NULL,99.99,2.9571042515559
Early Times Whiskey,6.7626967,46.333333333333336,NULL,3.99,0.5900013206506683
Bastille Hand Crafted 1789 Whiskey,25.360113,NULL,NULL,39.99,1.5768857753717413
Buchanan's Deluxe 18 Year Scotch,25.360113,NULL,NULL,74.99,2.9570056504951148
Cragganmore 25 Year Scotch,25.360113,NULL,9.039999961853027,569.99,22.475845710925306
Barterhouse Whiskey,25.360113,NULL,NULL,75.99,2.996437651224958
Benchmark No. 8 Bourbon,59.1736,NULL,NULL,21.99,0.3716184253175799
Maker's Mark Bourbon,1.6906742,79.97368421052632,8.229999542236328,3.99,2.3600052826026734
Bird Dog Chocolate Whiskey,1.6906742,NULL,NULL,1.19,0.7038612567983014
Chivas Regal,6.7626967,NULL,NULL,12.9,1.9075230057981007
Isle Of Jura Scotch,25.360113,NULL,NULL,59.99,2.3655257899686095
Evan Williams Black Bourbon,6.7626967,79.0,8.180000305175781,4.99,0.7378712902178848
Yellowstone Select,25.360113,72.0,NULL,49.99,1.9712057826701754
Wild Turkey American Honey Sting,1.6906742,NULL,NULL,1.99,1.1770452440252896
Black Velvet Portable,59.1736,NULL,NULL,19.99,0.3378195686385847
Crown Royal Special Reserve,12.680057,69.0,NULL,27.99,2.207403382806096
Kinahan's 10 Yr Single Malt Irish Whiskey,25.360113,NULL,NULL,68.99,2.7204136461160546
Mcclelland's Highland Scotch,59.1736,63.0,NULL,45.99,0.7772047376986236
Bird Dog Peach Whiskey,25.360113,NULL,NULL,18.99,0.7488136848344574
Canadian Mist Whisky,12.680057,74.33333333333333,7.619999885559082,5.99,0.47239535069298644
Ancient Ancient Age Bourbon,33.813484,NULL,NULL,16.99,0.502462262531078
Crown Royal Black Whiskey,1.6906742,76.4,8.199999809265137,2.99,1.7685252633139814
Jameson Black Barrel Irish Whiskey,25.360113,NULL,NULL,34.99,1.3797257717225244
Clan Macgregor Scotch,33.813484,39.75,NULL,12.99,0.38416626034154777
Johnnie Walker Blue 'year Of The Rooster',25.360113,NULL,NULL,259.99,10.251925484673853
Templeton Rye Whiskey,25.360113,78.2,8.010000228881836,42.99,1.6951817775612716
Ballantine's Scotch,25.360113,NULL,NULL,19.99,0.7882456855643007
1792 Small Batch Bourbon,25.360113,78.2,NULL,33.99,1.340293770992681
Johnnie Walker Blue Alfred Dunhill Limited Edition,25.360113,NULL,NULL,244.99,9.660446075410784
Evan Williams 1783 Bourbon,59.1736,80.0,NULL,31.99,0.5406127087125557
Henry Mckenna Bourbon,59.1736,NULL,NULL,24.99,0.42231671033607265
Jim Beam Black Bourbon,25.360113,76.5,8.210000038146973,24.99,0.9854056892135178
Knob Creek Bourbon,25.360113,81.5,NULL,36.99,1.4585897731822113
Seagram's VO,25.360113,NULL,7.789999961853027,16.99,0.6699496833747706
Woodford Reserve Bourbon,59.1736,NULL,8.399999618530273,69.99,1.1827909533803627
Evan Williams Honey Whiskey,59.1736,NULL,NULL,24.99,0.42231671033607265
Crown Royal XR,25.360113,NULL,NULL,132.99,5.244061993668323
Balvenie 15 Year Sherry Cask Scotch,25.360113,NULL,NULL,124.99,4.928605686987285
Everclear Lightnin' Corn Whiskey,25.360113,NULL,NULL,19.9,0.7846967994817691
Red Stag Spiced with Cinnamon,25.360113,38.0,NULL,16.99,0.6699496833747706
Sazerac Rye 6 Yr,25.360113,NULL,NULL,29.99,1.1825656928627348
Islay Mist 8 Yr,25.360113,83.0,7.909999847412109,25.9,1.0212888038608294
Wild Turkey 101,59.1736,84.9090909090909,8.510000228881836,51.99,0.8786013077356092
Jack Daniel's Single Barrel Holiday Select 2014,25.360113,NULL,NULL,49.99,1.9712057826701754
Senator's Club Whiskey,12.680057,NULL,NULL,4.59,0.361985778733654
Irishman Single Malt Whiskey,25.360113,76.0,7.889999866485596,49.99,1.9712057826701754
Beam's Eight Star Whiskey,59.1736,NULL,NULL,15.99,0.2702218552805943
Lord Calvert Canadian Ducks Unlimited Decanter,25.360113,NULL,NULL,99.99,3.9428056687412
Virgil Kaine Robber Baron Rye Whiskey,25.360113,NULL,NULL,37.99,1.4980217739120547
Tyrconnell,25.360113,74.28571428571429,8.140000343322754,34.9,1.3761768856399927
Ardbog Scotch,25.360113,NULL,NULL,96.99,3.82450966655167
Bowman's Scotch,59.1736,NULL,NULL,19.99,0.3378195686385847
Dewar's White Label Scotch,1.6906742,59.2962962962963,7.489999771118164,2.29,1.354489221607932
Aristocrat Whiskey,59.1736,NULL,NULL,13.99,0.23642299860159913
Cinerator Hot Cinnamon Whiskey,25.360113,NULL,NULL,15.99,0.6305176826449272
Seagram's Orchard Apple,25.360113,NULL,NULL,15.99,0.6305176826449272
Macallan 12 Year Single Malt Scotch,59.1736,83.83333333333333,NULL,144.99,2.4502482077750884
Rebel Yell,59.1736,70.0,7.449999809265137,26.99,0.45611556701506784
Jack Daniel's No. 7 Black Tennessee Whiskey,1.6906742,NULL,NULL,2.29,1.354489221607932
Fireball Cinnamon Whisky,1.6906742,NULL,NULL,0.99,0.5855652247365979
Jim Beam Maple Bourbon,1.6906742,NULL,NULL,1.69,0.9996012664426472
Old Forester Mint Julep,33.813484,NULL,NULL,21.99,0.6503322652679907
Wild Turkey American Honey Sting,25.360113,NULL,NULL,24.99,0.9854056892135178
Crown Royal Whiskey,12.680057,66.42857142857143,7.539999961853027,17.99,1.418763368209228
Cragganmore Distiller's Edition,25.360113,NULL,NULL,77.99,3.075301652684645
Glenlivet 12 Year Single Malt Scotch,12.680057,76.70192307692308,8.050000190734863,25.99,2.049675379886722
Old Smuggler,59.1736,61.0,NULL,21.99,0.3716184253175799
I W Harper Bourbon,25.360113,72.5,NULL,34.99,1.3797257717225244
Jefferson's Reserve Groth Cask Finish,25.360113,78.0,NULL,79.99,3.154165654144332
Jim Beam 7 Year Bourbon,59.1736,NULL,NULL,46.99,0.7941041660381212
Old Crow,59.1736,71.4,NULL,19.99,0.3378195686385847
Crown Royal Regal Apple Whiskey,12.680057,NULL,NULL,17.99,1.418763368209228
Jack Daniel's Tennessee Fire,1.6906742,NULL,NULL,2.29,1.354489221607932
Rebel Yell Ginger,25.360113,NULL,NULL,15.99,0.6305176826449272
Black Velvet,33.813484,45.0,NULL,12.99,0.38416626034154777
Canadian Club Whisky,12.680057,74.5,NULL,7.99,0.63012335361236
Virginia Highland Malt Whisky,25.360113,84.66666666666667,NULL,57.49,2.266945788144001
Johnnie Walker Blue Label 2016: Year Of The Monkey,25.360113,NULL,NULL,259.99,10.251925484673853
Bird Dog Hot Cinnamon Flavored Whiskey,25.360113,NULL,NULL,18.99,0.7488136848344574
Dewar's Highlander Honey,25.360113,55.0,NULL,27.99,1.103701691403048
Evan Williams Honey Whiskey,12.680057,NULL,NULL,7.99,0.63012335361236
Grand MacNish,59.1736,NULL,NULL,21.99,0.3716184253175799
Revelations Single Malt Corn,25.360113,NULL,NULL,69.69,2.7480162271323194
Jack Daniel's 4 Year Single Barrel Rye Whiskey,25.360113,NULL,NULL,54.99,2.1683657863193924
Jim Beam Apple Bourbon,1.6906742,NULL,NULL,1.49,0.8813052343809438
Glenlivet Archive 21 Year Single Malt Scotch,25.360113,88.75,NULL,269.99,10.646245491972287
Ancient Age Bourbon,33.813484,76.33333333333333,NULL,14.99,0.44331426143631286
Old Grand Dad 114,25.360113,85.21153846153847,8.640000343322754,24.99,0.9854056892135178
Woodford Reserve Master Collection Straight,25.360113,NULL,NULL,99.99,3.9428056687412
Fireball Cinnamon Whisky,118.3472,NULL,NULL,59.99,0.506898367225795
Rich & Rare Whisky,12.680057,NULL,7.679999828338623,4.99,0.3935313492332997
Four Roses Single Barrel Bourbon,25.360113,88.0,NULL,44.99,1.7740457790209585
Fireball Cinnamon Whisky,25.360113,NULL,NULL,17.99,0.709381684104614
Southern Comfort Whiskey,59.1736,25.0,NULL,29.99,0.5068138520335606
1792 Port Finish Bourbon,25.360113,79.4,8.460000038146973,42.99,1.6951817775612716
Hudson Baby Bourbon,25.360113,57.333333333333336,NULL,59.99,2.3655257899686095
Hudson Baby Bourbon,12.680057,57.333333333333336,NULL,45.99,3.6269555595016034
Fireball Cinnamon Whisky,12.680057,NULL,NULL,8.99,0.7089873550720468
Tullamore Dew Phoenix,25.360113,80.0,NULL,59.99,2.3655257899686095
Cragganmore Single Malt Scotch,25.360113,NULL,NULL,64.99,2.562685643196681
Red Stag,1.6906742,52.0,NULL,1.49,0.8813052343809438
Revel Stoke Roasted Pecan,25.360113,NULL,NULL,16.99,0.6699496833747706
Talisker Single Malt,25.360113,NULL,NULL,76.99,3.0358696519548016
Jesse James Bourbon Whiskey,25.360113,93.0,NULL,19.09,0.7527568999495563
Bulleit Rye,59.1736,84.60526315789474,8.279999732971191,60.99,1.0306961627910876
Senator's Club Whiskey,6.7626967,NULL,NULL,2.99,0.44213131582849535
Aberlour 12 Year Single Malt Scotch,25.360113,NULL,NULL,59.99,2.3655257899686095
Cutty Sark Scotch,25.360113,62.375,7.5,19.99,0.7882456855643007
Hirsch Small Batch Reserve Bourbon,25.360113,74.0,NULL,39.99,1.5768857753717413
Old Medley 12 Yr,25.360113,82.5,NULL,64.99,2.562685643196681
Redemption Rye,25.360113,NULL,7.829999923706055,29.99,1.1825656928627348
Cold Spell Mint Whiskey,25.360113,NULL,NULL,14.99,0.5910856819150838
Evan Williams Peach Bourbon,25.360113,NULL,NULL,14.49,0.5713696815501621
Cutty Sark Prohibition,25.360113,NULL,8.520000457763672,29.99,1.1825656928627348
Glenmorangie The Original 10 Yr,33.813484,74.0,NULL,52.99,1.5671263386447791
Grant's Scotch,59.1736,NULL,NULL,34.99,0.5913110259641501
Old Pulteney,25.360113,NULL,NULL,45.99,1.8134777797508017
Maker's Mark 46 Bourbon,12.680057,84.25,8.779999732971191,22.99,1.8130833755076619
War Horn Whisky (distillery Only),12.680057,NULL,NULL,24.99,1.9708113784270356
Old Camp Peach Pecan Whiskey,25.360113,NULL,NULL,19.99,0.7882456855643007
Seagram's 7 Crown Dark Honey,25.360113,NULL,NULL,15.99,0.6305176826449272
Southern Comfort Whiskey 100 Proof,12.680057,NULL,NULL,12.49,0.9850113601809506
Jameson Caskmates Irish Whiskey,25.360113,NULL,8.260000228881836,31.99,1.2614296943224215
Lagavulin Distillers Edition,25.360113,NULL,NULL,124.99,4.928605686987285
John J Bowman Virginia Straight Bourbon,25.360113,NULL,NULL,49.99,1.9712057826701754
Bulleit Rye Whiskey,25.360113,84.60526315789474,8.279999732971191,33.99,1.340293770992681
Catoctin Creek Roundstone Rye Whisky,25.360113,92.0,NULL,45.09,1.7779889189254845
Kentucky Gentleman Whiskey (bourbon & Blend),12.680057,NULL,NULL,5.99,0.47239535069298644
Michter's US1 Sour Mash,25.360113,83.0,8.359999656677246,41.99,1.6557497768314282
Old Bushmills,59.1736,NULL,NULL,51.99,0.8786013077356092
Ardbeg 21-year Scotch,25.360113,NULL,9.119999885559082,499.99,19.715605659836267
Dewar's Special Reserve 12 Year Scotch,59.1736,67.0,NULL,69.99,1.1827909533803627
Monkey Shoulder Scotch,25.360113,77.27027027027027,8.319999694824219,34.99,1.3797257717225244
The Glenrothes Bourbon Cask Reserve,25.360113,84.0,8.15999984741211,59.99,2.3655257899686095
Henry Mckenna Bourbon,12.680057,NULL,NULL,6.69,0.527600174277939
Jack Daniel's Honey Tennessee Whiskey,59.1736,70.5,NULL,52.99,0.8955007360751067
The Macallan "m",25.360113,NULL,NULL,NULL,NULL
Filibuster Bourbon,25.360113,85.0,NULL,46.29,1.8253073498855257
Jack Daniel's Single Barrel Tennessee Whiskey,33.813484,78.05882352941177,8.460000038146973,58.99,1.7445703419290746
Red Stag,59.1736,52.0,NULL,32.99,0.5575121692851549
Canadian Hunter Whisky,59.1736,NULL,NULL,18.99,0.3209201402990871
Jefferson's Ocean Aged At Sea Cask Strength,25.360113,NULL,NULL,99.99,3.9428056687412
Pappy Van Winkle Family Reserve 15yr,25.360113,92.04761904761905,9.239999771118164,99.99,3.9428056687412
Revel Stoke Roasted Pineapple,25.360113,NULL,NULL,16.99,0.6699496833747706
Canadian Mist Whisky,33.813484,74.33333333333333,7.619999885559082,14.99,0.44331426143631286
Seagram's VO Gold,25.360113,78.0,NULL,19.99,0.7882456855643007
Power's,25.360113,NULL,NULL,29.99,1.1825656928627348
Cutty Sark Scotch,59.1736,62.375,7.5,35.99,0.6082104543036477
Dewar's White Label Scotch,33.813484,59.2962962962963,7.489999771118164,35.49,1.0495813290655847
Very Old Barton 86 Proof,59.1736,NULL,NULL,23.99,0.40541728199657506
Whistle Pig Straight Rye Whiskey,25.360113,NULL,NULL,79.99,3.154165654144332
Bunnahabhain Toiteach,25.360113,84.66666666666667,8.59000015258789,79.99,3.154165654144332
Macallan Edition No. 2,25.360113,88.42857142857143,8.899999618530273,99.99,3.9428056687412
The Gifted Horse,25.360113,NULL,NULL,49.99,1.9712057826701754
Ardbeg 10 Year Islay Single Malt Scotch,25.360113,NULL,NULL,53.99,2.128933785589549
Jim Beam Bourbon (plastic),12.680057,NULL,NULL,9.99,0.7878513565317337
Woodford Reserve,25.360113,NULL,8.399999618530273,36.99,1.4585897731822113
Kessler Whiskey,59.1736,NULL,NULL,16.99,0.28712128362009187
Glenlivet 18 Year Single Malt Scotch,25.360113,83.68627450980392,8.609999656677246,119.99,4.731445683338068
Macallan Rare Cask,25.360113,73.54545454545455,NULL,299.99,11.829205513867588
Evan Williams Green Bourbon,59.1736,79.0,NULL,22.99,0.38851785365707747
Gentleman Jack Whiskey,33.813484,63.27272727272727,7.909999847412109,39.99,1.1826643315288061
Chivas Regal 18 Year Scotch,25.360113,76.0,8.199999809265137,79.99,3.154165654144332
Old Potrero 18th Century Single Malt Staight Rye,25.360113,NULL,NULL,72.89,2.874198509130902
Red Stag Whiskey (plastic),12.680057,NULL,NULL,9.99,0.7878513565317337
Bowman Brothers Virginia Straight Bourbon,25.360113,NULL,NULL,29.99,1.1825656928627348
Elijah Craig Small Batch Bourbon,25.360113,83.0,NULL,49.99,1.9712057826701754
Van Winkle Special Reserve Bourbon 12 Yr,25.360113,NULL,NULL,69.99,2.759845646845898
Whistlepig 12 Year Old World Straight Rye Whiskey,25.360113,NULL,NULL,129.99,5.125765991478793
Serpent's Bite Apple Cider Flavored Whisky,1.6906742,NULL,NULL,1.69,0.9996012664426472
Johnnie Walker Double Black,25.360113,78.35,8.420000076293945,49.99,1.9712057826701754
George Dickel No. 12 Tennessee Whiskey,59.1736,80.85714285714286,8.270000457763672,45.99,0.7772047376986236
Lagavulin 25 YR,25.360113,NULL,NULL,NULL,NULL
The Famous Grouse,59.1736,71.88888888888889,7.619999885559082,47.99,0.8110035943776188
Chivas Regal W/ 2 50ml's Extra & 18yr,25.360113,NULL,NULL,36.99,1.4585897731822113
J.W. Dant's Scotch,59.1736,NULL,NULL,21.49,0.36316871114783106
Talisker 18 Year Scotch,25.360113,88.48148148148148,9.180000305175781,149.99,5.9144060060756605
The Macallan 12yr Scotch,1.6906742,83.83333333333333,NULL,9.99,5.908885257314998
Old Crow,33.813484,71.4,NULL,10.99,0.3250182592467827
Cabin Fever Maple Flavored Whiskey,25.360113,NULL,NULL,19.95,0.7866684446446048
Crown Royal Whiskey,25.360113,66.42857142857143,7.539999961853027,28.99,1.1431336921328914
Balvenie Portwood 21 Year Scotch,25.360113,88.34210526315789,8.779999732971191,229.99,9.068966064463133
Johnnie Walker Black Scotch,25.360113,77.36904761904762,8.270000457763672,41.99,1.6557497768314282
Old 1889 Brand,59.1736,NULL,NULL,18.99,0.3209201402990871
Wild Turkey 101,33.813484,84.9090909090909,8.510000228881836,33.49,0.9904333279708195
Woodford Reserve Derby,33.813484,NULL,NULL,44.99,1.3305343342657188
Crown Royal Northern Harvest Rye Whiskey,25.360113,78.52941176470588,8.569999694824219,31.99,1.2614296943224215
Crown Royal Regal Apple Whiskey,25.360113,NULL,NULL,28.99,1.1431336921328914
Southern Comfort Whiskey 100 Proof,25.360113,NULL,NULL,19.99,0.7882456855643007
Johnnie Walker Gold Reserve Scotch,25.360113,NULL,8.279999732971191,89.99,3.548485661442766
